Title,Portátil,Max_Jugadores,Multiplataforma,Online,Genre,Licenciado,Desarrollador,Secuela,Puntuacion_Reseña,Rating,Fecha_Lanzamineto,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed
X-Men: The Official Game,True,1,True,True,Action,True,Activision,True,50,E,2006,11.8833333333333,14.1833333333333,12.0666666666667,8,9.95,11.3166666666667,12.1333333333333,12.25,3,10.4833333333333,12.0666666666667,14.1833333333333,11.8833333333333,3,9.95,12.5,13.25,12.5,2,11.75
Cabela's African Safari,True,1,True,True,Sports,True,Activision,True,53,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabela's Alaskan Adventures,True,1,True,True,Sports,True,Activision,True,48,E,2006,20,20,20,1,20,20,20,20,1,20,0,0,0,0,0,0,0,0,0,0
Armored Core 4,True,2,True,True,Action,True,Sega,True,65,E,2006,20.6,22.65,20,5,19.15,0,0,0,0,0,19,19.5,19,3,18.5,23,24,23,2,22
Eragon,True,2,True,True,Action,True,,True,48,T,2006,8.83333333333333,12.7,8,11,5.58333333333333,11.6666666666667,13.9166666666667,10,6,9.41666666666667,0,0,0,0,0,5.43333333333333,6.35,6,5,4.23333333333333
LostMagic,True,1,True,True,"Action,Role-Playing (RPG)",True,Ubisoft,True,68,T,2006,13.2833333333333,20.0666666666667,12,6,7.93333333333333,13.55,19.6166666666667,9.93333333333333,3,7.5,13.0166666666667,13.0166666666667,13.0166666666667,1,13.0166666666667,13,14,13,2,12
Magnetica,True,1,True,True,"Action,Strategy",True,Nintendo,True,68,T,2006,9.93333333333333,9.93333333333333,9.93333333333333,1,9.93333333333333,0,0,0,0,0,0,0,0,0,0,9.93333333333333,9.93333333333333,9.93333333333333,1,9.93333333333333
Def Jam Fight for NY: The Takeover,True,1,True,True,Action,True,EA,True,79,T,2006,5.13333333333333,5.56666666666667,5.15,4,4.68333333333333,0,0,0,0,0,0,0,0,0,0,5.13333333333333,5.56666666666667,5.15,4,4.68333333333333
NASCAR 07,True,1,True,True,"Racing / Driving,Simulation",True,EA,True,66,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ant Bully,True,1,True,True,Action,True,Midway,True,45,T,2006,3.56666666666667,3.56666666666667,3.56666666666667,1,3.56666666666667,0,0,0,0,0,0,0,0,0,0,3.56666666666667,3.56666666666667,3.56666666666667,1,3.56666666666667
Just Cause,True,1,True,True,"Action,Racing / Driving",True,Eidos,True,73,E,2006,14.6166666666667,31.15,10,88,8.01666666666667,29.5,39.3666666666667,28,15,24.3166666666667,19.95,25.9833333333333,20,19,14.5166666666667,8.6,13.1833333333333,8.11666666666667,54,6.03333333333333
Onechanbara: Bikini Samurai Squad,True,1,True,True,Action,True,,True,39,E,2006,16.9833333333333,28.2666666666667,7.83333333333333,8,8.1,44.1166666666667,44.1166666666667,44.1166666666667,1,44.1166666666667,31.6333333333333,34.95,31.6333333333333,2,28.3166666666667,5.7,7.63333333333333,5,5,4.56666666666667
Phantasy Star Universe,True,1,True,True,Role-Playing (RPG),True,Sega,True,64,E,2006,35.1333333333333,47.0166666666667,28.9333333333333,13,25.0166666666667,55.5,58.75,55.5,2,52.25,34.5,45.3666666666667,29,6,28.5333333333333,27.7333333333333,34.1333333333333,26.8166666666667,5,22.6333333333333
Project Sylpheed: Arc of Deception,True,1,True,True,Action,True,"Microsoft,SquareEnix",True,64,T,2006,7.65,15.1166666666667,4.83333333333333,10,4.91666666666667,0,0,0,0,0,15,19.5,15,2,10.5,5.8,8.66666666666667,4,8,4.25
Winning Eleven: Pro Evolution Soccer 2007,True,6,True,True,Sports,True,Konami,True,80,E,2006,37,50.5,37,2,23.5,64,64,64,1,64,0,0,0,0,0,10,10,10,1,10
Kororinpa: Marble Mania,True,2,True,True,"Action,Strategy",True,Nintendo,True,69,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digimon World DS,True,1,True,True,Role-Playing (RPG),True,Namco,True,49,E,2006,30.65,36.8,32.1166666666667,8,22.1,37,37,37,1,37,36.1666666666667,39.4666666666667,37.2333333333333,4,32.35,21.1833333333333,24.4166666666667,25,3,17.95
Justice League Heroes,True,1,True,True,Action,True,,True,43,E,2006,10.3666666666667,14.3833333333333,5,3,6.33333333333333,21.1,21.1,21.1,1,21.1,0,0,0,0,0,5,5,5,2,5
Innocent Life: A Futuristic Harvest Moon,True,1,True,True,"Role-Playing (RPG),Simulation,Strategy",True,,True,67,E,2006,33.7333333333333,33.7333333333333,33.7333333333333,1,33.7333333333333,0,0,0,0,0,33.7333333333333,33.7333333333333,33.7333333333333,1,33.7333333333333,0,0,0,0,0
Power Stone Collection,True,1,True,True,Action,True,Capcom,True,74,M,2006,8.36666666666667,8.36666666666667,8.36666666666667,1,8.36666666666667,0,0,0,0,0,8.36666666666667,8.36666666666667,8.36666666666667,1,8.36666666666667,0,0,0,0,0
EA Replay,True,4,True,True,"Action,Role-Playing (RPG),Simulation,Sports,Strategy",True,EA,True,56,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Season,True,4,True,True,Action,True,Ubisoft,True,49,M,2006,5.46666666666667,7.3,3.75,8,3.43333333333333,7.61666666666667,9.01666666666667,8.5,4,5.76666666666667,2.25,2.25,2.25,1,2.25,3.66666666666667,3.78333333333333,3.5,3,3.53333333333333
Samurai Warriors 2,True,4,True,True,Action,True,,True,52,M,2006,46.1833333333333,53.4166666666667,47.5,8,38.4166666666667,53.3666666666667,55.8666666666667,50.1166666666667,3,50.8666666666667,44.85,47.6333333333333,44.3833333333333,4,42.3,30,30,30,1,30
Far Cry: Vengeance,True,2,True,True,Action,True,Ubisoft,True,38,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Import Tuner Challenge,True,2,True,True,Racing / Driving,True,Ubisoft,True,54,E,2006,34.6666666666667,38.4166666666667,39,3,30.9166666666667,40,40,40,1,40,39,39,39,1,39,25,25,25,1,25
Contact,True,1,True,True,"Adventure,Role-Playing (RPG)",True,,True,73,E,2006,15.6,21.0333333333333,14.5833333333333,20,11.0333333333333,21.3833333333333,23.0333333333333,21.7666666666667,5,18.8666666666667,21.3833333333333,23.6333333333333,19.1833333333333,3,19.1333333333333,11.75,13.5666666666667,11.7333333333333,12,9.35
Touch Detective,True,1,True,True,Adventure,True,,True,60,T,2006,6.9,8.75,6.13333333333333,11,5.58333333333333,8.35,9.58333333333333,8,3,7.11666666666667,7.5,7.75,7.5,2,7.25,5.98333333333333,6.98333333333333,6,6,5.31666666666667
FIFA Street 2,True,1,True,True,Sports,True,EA,True,58,T,2006,25.7166666666667,33.9166666666667,20,6,20.9166666666667,31.7833333333333,38.0333333333333,30.3666666666667,3,25.5333333333333,20,20,20,1,20,19.5,19.75,19.5,2,19.25
007: From Russia with Love,True,1,True,True,"Action,Racing / Driving",True,EA,True,61,T,2006,6.38333333333333,6.71666666666667,6.5,11,5.88333333333333,0,0,0,0,0,7,7,7,1,7,6.33333333333333,6.65,6.26666666666667,10,5.81666666666667
PaRappa the Rapper,True,1,True,True,Action,True,Sony,True,67,T,2006,1.7,3.76666666666667,1.41666666666667,21,1.1,3.3,3.3,3.3,1,3.3,4.5,5.25,4.5,2,3.75,1.3,1.85,1.11666666666667,18,0.933333333333333
Riviera: The Promised Land,True,1,True,True,Role-Playing (RPG),True,,True,68,M,2006,24.3166666666667,28.3,24.2666666666667,28,21.0666666666667,0,0,0,0,0,24.6833333333333,27.6666666666667,24,11,22.1666666666667,24.1,28.3166666666667,24.5333333333333,17,21.0833333333333
Samurai Warriors: State of War,True,1,True,True,Action,True,,True,64,E,2006,10.5,10.5,10.5,1,10.5,0,0,0,0,0,0,0,0,0,0,10.5,10.5,10.5,1,10.5
Viewtiful Joe: Red Hot Rumble,True,1,True,True,Action,True,Capcom,True,63,E,2006,10.5666666666667,13.6166666666667,9.9,3,7.51666666666667,0,0,0,0,0,13.45,15.2166666666667,13.45,2,11.6666666666667,4.8,4.8,4.8,1,4.8
Ice Age 2: The Meltdown,True,1,True,True,Action,True,,True,66,E,2006,9.25,11.9333333333333,8.5,4,6.93333333333333,0,0,0,0,0,13.5,14.25,13.5,2,12.75,5,5,5,2,5
Rumble Roses XX,True,4,True,True,"Action,Sports",True,Konami,True,62,E,2006,119.25,158.8,126,4,76.3,127,168.25,156,3,85.75,96,96,96,1,96,0,0,0,0,0
Bionicle Heroes,True,1,True,True,Action,True,Eidos,True,72,T,2006,15.3,27.05,12.8833333333333,11,9.4,17.2333333333333,18.8833333333333,18.3333333333333,5,15.3333333333333,24,32,24,2,16,8.55,9.56666666666667,9.75,4,6.91666666666667
Deep Labyrinth,True,1,True,True,Role-Playing (RPG),True,,True,57,T,2006,13.5666666666667,13.5666666666667,13.5666666666667,1,13.5666666666667,0,0,0,0,0,0,0,0,0,0,13.5666666666667,13.5666666666667,13.5666666666667,1,13.5666666666667
Blade Dancer: Lineage of Light,True,1,True,True,Role-Playing (RPG),True,,True,60,E,2006,29.2833333333333,29.6833333333333,29.5,3,28.8666666666667,28.35,28.35,28.35,1,28.35,0,0,0,0,0,29.75,29.8666666666667,29.75,2,29.6166666666667
Every Extend Extra,True,1,True,True,Action,True,,True,74,E,2006,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12
Ultimate Ghosts 'N' Goblins,True,1,True,True,Action,True,Capcom,True,72,E,2006,6.15,9.4,5.5,6,3.66666666666667,12.95,12.95,12.95,1,12.95,6.98333333333333,7.48333333333333,6.98333333333333,2,6.48333333333333,3.33333333333333,4.21666666666667,3.5,3,2.45
Xiaolin Showdown,True,1,True,True,Action,True,Konami,True,44,M,2006,9.45,12.05,6,3,6.85,16.3833333333333,16.3833333333333,16.3833333333333,1,16.3833333333333,0,0,0,0,0,6,6,6,2,6
Bionicle Heroes,True,1,True,True,Action,True,Eidos,True,59,T,2006,15.3,27.05,12.8833333333333,11,9.4,17.2333333333333,18.8833333333333,18.3333333333333,5,15.3333333333333,24,32,24,2,16,8.55,9.56666666666667,9.75,4,6.91666666666667
Bullet Witch,True,1,True,True,Action,True,Atari,True,55,M,2006,8.53333333333333,11.5,7.5,12,5.5,15,15,15,1,15,12.4166666666667,12.85,13,3,11.9666666666667,6.26666666666667,8.13333333333333,6.28333333333333,8,4.63333333333333
Death Jr. II: Root of Evil,True,2,True,True,Action,True,Konami,True,68,E,2006,9.7,11.5333333333333,9.7,2,7.85,0,0,0,0,0,13.3833333333333,13.3833333333333,13.3833333333333,1,13.3833333333333,6.01666666666667,6.01666666666667,6.01666666666667,1,6.01666666666667
Alex Rider: Stormbreaker,True,1,True,True,"Action,Adventure",True,THQ,True,48,M,2006,6.5,6.5,6.5,1,6.5,6.5,6.5,6.5,1,6.5,0,0,0,0,0,0,0,0,0,0
Cartoon Network Racing,True,1,True,True,Racing / Driving,True,,True,55,E,2006,14.8666666666667,14.8666666666667,14.8666666666667,1,14.8666666666667,14.8666666666667,14.8666666666667,14.8666666666667,1,14.8666666666667,0,0,0,0,0,0,0,0,0,0
Guilty Gear: Dust Strikers,True,1,True,True,Action,True,,True,60,E,2006,0.316666666666667,0.316666666666667,0.316666666666667,2,0.316666666666667,0,0,0,0,0,0,0,0,0,0,0.316666666666667,0.316666666666667,0.316666666666667,2,0.316666666666667
Gunpey DS,True,1,True,True,Strategy,True,Namco,True,70,E,2006,8,8,8,1,8,8,8,8,1,8,0,0,0,0,0,0,0,0,0,0
Lara Croft Tomb Raider: Legend,True,1,True,True,"Action,Racing / Driving",True,Eidos,True,58,E,2006,9.15,19.2833333333333,8,203,5.9,15.85,22.95,16,26,10.95,8.88333333333333,11.3333333333333,8.45,63,5.95,7.76666666666667,12.5,7.41666666666667,114,6.05
Worms: Open Warfare,True,1,True,True,"Action,Strategy",True,THQ,True,64,E,2006,9.11666666666667,9.55,9.11666666666667,2,8.68333333333333,10,10,10,1,10,0,0,0,0,0,8.25,8.25,8.25,1,8.25
Mercury Meltdown,True,1,True,True,Strategy,True,,True,78,M,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTX Mototrax,True,1,True,True,"Racing / Driving,Sports",True,Activision,True,67,M,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snoopy vs. the Red Baron,True,1,True,True,Action,True,Namco,True,76,E,2006,6,6,6,1,6,0,0,0,0,0,0,0,0,0,0,6,6,6,1,6
Super Monkey Ball Adventure,True,1,True,True,"Action,Racing / Driving",True,Sega,True,56,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ys VI: The Ark of Napishtim,True,1,True,True,"Action,Role-Playing (RPG)",True,Konami,True,64,E,2006,14.7166666666667,22.0833333333333,13.6666666666667,50,10.8333333333333,17.9333333333333,22.45,15.5,5,12.85,14.3666666666667,17.6166666666667,13.8333333333333,24,11.55,14.3666666666667,21.8333333333333,13,21,10.5833333333333
Bomberman Land Touch!,True,1,True,True,Action,True,,True,78,E,2006,16.4166666666667,21.85,15,3,10.9833333333333,0,0,0,0,0,17.1333333333333,22.5666666666667,17.1333333333333,2,11.7,15,15,15,1,15
Point Blank DS,True,1,True,True,Action,True,"Atari,Namco",True,66,M,2006,0.9,2.5,0.15,6,0.3,0,0,0,0,0,0,0,0,0,0,0.9,2.5,0.15,6,0.3
Scurge: Hive,True,1,True,True,Action,True,,True,70,M,2006,10.7833333333333,13.4833333333333,9.81666666666667,13,8.65,13.35,14.7833333333333,13.35,2,11.9166666666667,0,0,0,0,0,10.3166666666667,13.3,9.58333333333333,11,8.46666666666667
Star Trek: Tactical Assault,True,1,True,True,"Action,Strategy",True,Ubisoft,True,63,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tao's Adventure: Curse of the Demon Seal,True,1,True,True,Role-Playing (RPG),True,Konami,True,50,E,2006,45,45,45,1,45,0,0,0,0,0,0,0,0,0,0,45,45,45,1,45
Ford Bold Moves Street Racing,True,1,True,True,Racing / Driving,True,Eidos,True,52,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gitaroo Man Lives!,True,1,True,True,Simulation,True,,True,80,E,2006,2.43333333333333,3.56666666666667,1.88333333333333,7,1.65,0,0,0,0,0,2.68333333333333,3.28333333333333,2.68333333333333,2,2.08333333333333,2.33333333333333,3.55,1.88333333333333,5,1.63333333333333
Gradius Collection,True,1,True,True,Action,True,Konami,True,76,T,2006,10.1166666666667,10.1833333333333,10.1166666666667,2,10.05,0,0,0,0,0,10.25,10.25,10.25,1,10.25,10,10,10,1,10
The Legend of Heroes II: Prophecy of the Moonli...,True,1,True,True,Role-Playing (RPG),True,Namco,True,63,E,2006,24.7,29.3666666666667,22.8,8,20.9166666666667,35,35,35,1,35,22.5,23.75,22.5,2,21.25,23.5333333333333,26.0333333333333,20.6166666666667,5,20.0833333333333
Pac-Man World Rally,True,1,True,True,"Action,Racing / Driving",True,Namco,True,51,T,2006,2.75,3.86666666666667,2.75,2,1.61666666666667,0,0,0,0,0,0,0,0,0,0,2.75,3.86666666666667,2.75,2,1.61666666666667
Bomberman: Act Zero,True,1,True,True,Action,True,Konami,True,34,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth Defense Force 2017,True,2,True,True,Action,True,,True,69,T,2006,22.4666666666667,45.8666666666667,11,23,12.05,60.5,60.75,60.5,2,60.25,33.5,51.5,22.5,8,19,9.85,12.45,10,13,8.63333333333333
WarTech: Senko no Ronde,True,2,True,True,Action,True,Ubisoft,True,60,T,2006,25.8833333333333,57.25,1.16666666666667,4,6.88333333333333,101,101,101,1,101,0,0,0,0,0,0.85,1.11666666666667,1,3,0.583333333333333
MechAssault: Phantom War,True,1,True,True,Action,True,,True,66,E,2006,7.5,8.11666666666667,7,3,6.86666666666667,0,0,0,0,0,0,0,0,0,0,7.5,8.11666666666667,7,3,6.86666666666667
Astonishia Story,True,1,True,True,"Role-Playing (RPG),Strategy",True,Ubisoft,True,48,T,2006,19.05,20.1833333333333,19.15,3,17.9166666666667,16.7333333333333,16.7333333333333,16.7333333333333,1,16.7333333333333,21.2833333333333,21.2833333333333,21.2833333333333,1,21.2833333333333,19.15,19.15,19.15,1,19.15
B-Boy,True,1,True,True,Action,True,Sony,True,50,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BattleZone,True,1,True,True,Action,True,Atari,True,57,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bounty Hounds,True,1,True,True,"Action,Strategy",True,Namco,True,63,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bubble Bobble Evolution,True,1,True,True,Action,True,,True,47,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MotoGP,True,1,True,True,"Racing / Driving,Sports",True,Sony,True,69,E,2006,7.5,7.5,7.5,1,7.5,0,0,0,0,0,0,0,0,0,0,7.5,7.5,7.5,1,7.5
OutRun 2006: Coast 2 Coast,True,1,True,True,Racing / Driving,True,Sega,True,82,E,2006,5.18333333333333,7.11666666666667,4,6,3.78333333333333,0,0,0,0,0,0,0,0,0,0,5.18333333333333,7.11666666666667,4,6,3.78333333333333
Warhammer: Battle for Atluma,True,1,True,True,Strategy,True,Namco,True,55,M,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBK: Snowboard Kids,True,1,True,True,"Action,Sports",True,,True,63,E,2006,6.31666666666667,6.71666666666667,6.31666666666667,2,5.9,6.31666666666667,6.71666666666667,6.31666666666667,2,5.9,0,0,0,0,0,0,0,0,0,0
Tenchu: Dark Secret,True,1,True,True,Action,True,Nintendo,True,37,E,2006,7.1,7.8,7.1,2,6.4,0,0,0,0,0,0,0,0,0,0,7.1,7.8,7.1,2,6.4
Dungeon Maker: Hunting Ground,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,70,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Gear Solid: Digital Graphic Novel,True,1,True,True,Adventure,True,Konami,True,78,T,2006,3.18333333333333,3.4,3.03333333333333,4,3.05,3,3,3,1,3,0,0,0,0,0,3.25,3.41666666666667,3.03333333333333,3,3.08333333333333
Star Trek: Tactical Assault,True,1,True,True,"Action,Strategy",True,Ubisoft,True,64,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micro Machines V4,True,2,True,True,"Action,Racing / Driving",True,,True,61,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platypus,True,2,True,True,Action,True,,True,59,T,2006,1.43333333333333,1.66666666666667,1.25,3,1.2,0,0,0,0,0,0,0,0,0,0,1.43333333333333,1.66666666666667,1.25,3,1.2
Custom Robo Arena,True,1,True,True,"Action,Role-Playing (RPG)",True,Nintendo,True,74,T,2006,24.0333333333333,35.1666666666667,20.6166666666667,6,18.6666666666667,48,48,48,1,48,21,21,21,1,21,18.8,20.4833333333333,19.1166666666667,4,16.9833333333333
Gurumin: A Monstrous Adventure,True,1,True,True,Action,True,,True,78,T,2006,11.5166666666667,16,10.5,33,9.25,19,19,19,1,19,12.8,16.55,11.3833333333333,18,10.35,9.31666666666667,10.2666666666667,9.4,14,8.41666666666667
Spider-Man 3,True,1,True,True,Action,True,Ubisoft,True,58,M,2006,10.8333333333333,16.2833333333333,10.3166666666667,18,7.88333333333333,10.8166666666667,10.8166666666667,10.8166666666667,1,10.8166666666667,12.55,16.9666666666667,11.3166666666667,7,10.9666666666667,9.63333333333333,12.4833333333333,9.66666666666667,10,7.41666666666667
Wii Fit,True,1,True,True,"Educational,Sports",True,Nintendo,True,80,T,2007,6.06666666666667,10.0166666666667,4,11,4.01666666666667,0,0,0,0,0,12,13.75,13,3,10.25,3.85,4.45,3.93333333333333,8,3.45
Halo 3,True,4,True,True,Action,True,Microsoft,True,94,E,2007,10.35,34.85,9.08333333333333,333,6.73333333333333,16.6833333333333,37.9166666666667,15,27,12.4166666666667,12.7666666666667,25.9333333333333,11,72,7.93333333333333,8.86666666666667,14.4666666666667,9,234,6.35
Call of Duty 4: Modern Warfare,True,4,True,True,Action,True,Activision,True,94,E,2007,8.01666666666667,28.75,7,615,4.75,16.65,31.1333333333333,15,50,11.3166666666667,9.7,29.6666666666667,9,97,6.51666666666667,6.75,13.4333333333333,7,468,4.43333333333333
Super Mario Galaxy,True,2,True,True,Action,True,Nintendo,True,97,E,2007,24.8333333333333,51.5666666666667,20,289,13.3666666666667,44.3,62.6833333333333,45,61,28.1,26.5166666666667,43.3333333333333,26.85,88,18.3333333333333,15.2833333333333,25.4,15,140,9.73333333333333
Mario Party DS,True,1,True,True,"Action,Strategy",True,Nintendo,True,72,T,2007,8.03333333333333,13.7166666666667,6.86666666666667,10,5.21666666666667,8,8,8,1,8,8.2,10.9666666666667,4.53333333333333,3,5.43333333333333,7.96666666666667,13.7,6.86666666666667,6,5.2
Mario Party 8,True,4,True,True,"Action,Strategy",True,Nintendo,True,62,T,2007,6.2,9.93333333333333,5,16,4.3,8,9.75,7,3,6.25,11,12.9666666666667,12.3333333333333,3,9.03333333333333,4.21666666666667,5.05,4,10,3.55
Guitar Hero III: Legends of Rock,True,2,True,True,"Action,Simulation",True,Activision,True,85,T,2007,15.1833333333333,56,8.83333333333333,86,7.5,18.9,25.7166666666667,24,5,13.4666666666667,27.0666666666667,60.6333333333333,15.5,29,12.1333333333333,8.21666666666667,19.05,8,52,5.55
Link's Crossbow Training,True,1,True,True,Action,True,Nintendo,True,68,E,2007,2.1,3.51666666666667,2,26,1.4,3.61666666666667,4.1,4.01666666666667,4,2.91666666666667,2.96666666666667,3.86666666666667,2.5,5,2.41666666666667,1.48333333333333,2.15,1.11666666666667,17,1.03333333333333
Guitar Hero III: Legends of Rock,True,2,True,True,"Action,Simulation",True,Activision,True,86,T,2007,15.1833333333333,56,8.83333333333333,86,7.5,18.9,25.7166666666667,24,5,13.4666666666667,27.0666666666667,60.6333333333333,15.5,29,12.1333333333333,8.21666666666667,19.05,8,52,5.55
Assassin's Creed,True,1,True,True,Action,True,Ubisoft,True,81,T,2007,18.75,56.7,17,1100,11.9333333333333,31.9333333333333,63.25,30,115,22.9833333333333,19.75,34.3333333333333,19.6166666666667,443,13.5833333333333,15.3,23.5666666666667,15,564,10.5666666666667
LEGO Star Wars: The Complete Saga,True,2,True,True,Action,True,,True,80,M,2007,24.8833333333333,51.7166666666667,20,126,15.05,39.8166666666667,49.8166666666667,39.5,31,32.3833333333333,25.5,52.1166666666667,21,47,15.9666666666667,14.6666666666667,27.1666666666667,14,48,11
Call of Duty 4: Modern Warfare,True,4,True,True,Action,True,Activision,True,94,E,2007,8.01666666666667,28.75,7,615,4.75,16.65,31.1333333333333,15,50,11.3166666666667,9.7,29.6666666666667,9,97,6.51666666666667,6.75,13.4333333333333,7,468,4.43333333333333
Mario & Sonic at the Olympic Games,True,4,True,True,"Action,Sports",True,"Nintendo,Sega",True,67,E,2007,9.23333333333333,10.05,9,5,8.05,10,10.5,10,2,9.5,9.58333333333333,9.86666666666667,9.58333333333333,2,9.28333333333333,7,7,7,1,7
LEGO Star Wars: The Complete Saga,True,1,True,True,"Action,Racing / Driving",True,,True,80,E,2007,24.8833333333333,51.7166666666667,20,126,15.05,39.8166666666667,49.8166666666667,39.5,31,32.3833333333333,25.5,52.1166666666667,21,47,15.9666666666667,14.6666666666667,27.1666666666667,14,48,11
Forza Motorsport 2,True,2,True,True,Racing / Driving,True,Microsoft,True,90,T,2007,59.55,73.9333333333333,58.2166666666667,15,49.4333333333333,70.5,78.9666666666667,67.3833333333333,4,63.5666666666667,57.4,64.1,55,5,48.1,54.0666666666667,57.0666666666667,54.2,6,50.0666666666667
Madden NFL 08,True,4,True,True,Sports,True,EA,True,85,E,2007,106,176.25,17,3,35.75,10,10,10,1,10,291,291,291,1,291,17,17,17,1,17
Guitar Hero II,True,2,True,True,"Action,Simulation",True,Activision,True,92,T,2007,13.4166666666667,28.2166666666667,9.5,53,6.56666666666667,30,37.5,30,2,22.5,22.0166666666667,33,20,15,13.5,8.9,19.4666666666667,9,36,5.31666666666667
Rock Band,True,4,True,True,"Action,Simulation",True,,True,92,E,2007,19.3666666666667,86.8333333333333,8,29,9.33333333333333,42,42,42,1,42,35.5166666666667,95.4666666666667,26.3666666666667,11,18.4666666666667,7.58333333333333,9.83333333333333,7.75,17,6.33333333333333
