Titulo,Compañia_Desarrollo,Fecha_Lanzamiento,Genero,Plataforma,Multiplataforma,Portátil,Online,Max_Jugadores,Rating,Ranking,Puntuacion_Reseña,Secuela,Licenciado,Ventas_NA,Ventas_EU,Ventas_JP,Ventas_Otros,Ventas_Globales,Ventas_estimadas,Exitoso
Crackdown_2,Microsoft Game Studios,2010.0,Shooter,X360,False,False,False,0.0,Desconocido,1822.0,0.0,False,False,0.63,0.37,0.02,0.1,1120000.0,0.0,True
Castlevania,Konami Digital Entertainment,2010.0,Action,PS3,False,False,False,0.0,Desconocido,1824.0,0.0,False,False,0.5,0.37,0.1,0.16,1120000.0,0.0,True
Castlevania,Konami Digital Entertainment,2010.0,Action,X360,False,False,False,0.0,Desconocido,3035.0,0.0,False,False,0.42,0.18,0.01,0.05,670000.0,0.0,True
Disney_Infinity_2.0,Disney Interactive Studios,2014.0,Action,X360,False,False,False,0.0,Desconocido,1826.0,0.0,False,False,0.62,0.4,0.0,0.1,1120000.0,0.0,True
Disney_Infinity_2.0,Disney Interactive Studios,2014.0,Action,PS3,False,False,False,0.0,Desconocido,2040.0,0.0,False,False,0.44,0.4,0.0,0.17,1020000.0,0.0,True
Disney_Infinity_2.0,Disney Interactive Studios,2014.0,Action,WiiU,False,False,False,0.0,Desconocido,3096.0,0.0,False,False,0.38,0.22,0.0,0.06,650000.0,0.0,True
Disney_Infinity_2.0,Disney Interactive Studios,2014.0,Action,PS4,False,False,False,0.0,Desconocido,3378.0,0.0,False,False,0.26,0.24,0.0,0.1,600000.0,0.0,True
Disney_Infinity_2.0,Disney Interactive Studios,2014.0,Action,XOne,False,False,False,0.0,Desconocido,4632.0,0.0,False,False,0.24,0.15,0.0,0.03,420000.0,0.0,False
Disney_Infinity_2.0,Disney Interactive Studios,2015.0,Action,PSV,False,False,False,0.0,Desconocido,9039.0,0.0,False,False,0,0.11,0.0,0.03,140000.0,0.0,False
SOCOM,Sony Computer Entertainment,2005.0,Shooter,PSP,False,False,False,0.0,Desconocido,1827.0,0.0,False,False,1.03,0.0,0.01,0.08,1120000.0,0.0,True
Worldwide_Soccer_Manager_2008,Russel,2007.0,Sports,PC,False,False,False,0.0,Desconocido,1831.0,0.0,False,False,0,1.12,0.0,0.0,1120000.0,0.0,True
Counter-Strike,Microsoft Game Studios,2003.0,Shooter,XB,False,False,False,0.0,Desconocido,1833.0,0.0,False,False,0.85,0.23,0.0,0.04,1110000.0,0.0,True
Mad_Max_(2015),Warner Bros. Interactive Entertainment,2015.0,Action,PS4,False,False,False,0.0,Desconocido,1834.0,0.0,False,False,0.32,0.58,0.04,0.17,1110000.0,0.0,True
Mad_Max_(2015),Warner Bros. Interactive Entertainment,2015.0,Action,XOne,False,False,False,0.0,Desconocido,4279.0,0.0,False,False,0.26,0.16,0.0,0.04,460000.0,0.0,False
Transformers,Activision,2007.0,Action,PS2,False,False,False,0.0,Desconocido,1835.0,0.0,False,False,0.63,0.37,0.0,0.11,1110000.0,0.0,True
Transformers,Activision,2007.0,Action,PSP,False,False,False,0.0,Desconocido,3091.0,0.0,False,False,0.23,0.27,0.0,0.16,660000.0,0.0,True
Transformers,Activision,2007.0,Action,X360,False,False,False,0.0,Desconocido,3329.0,0.0,False,False,0.51,0.05,0.0,0.05,610000.0,0.0,True
Transformers,Activision,2007.0,Action,Wii,False,False,False,0.0,Desconocido,3413.0,0.0,False,False,0.52,0.03,0.0,0.04,590000.0,0.0,True
Transformers,Activision,2007.0,Action,PS3,False,False,False,0.0,Desconocido,4791.0,0.0,False,False,0.32,0.04,0.01,0.04,400000.0,0.0,False
GRID,Codemasters,2008.0,Racing,PS3,True,True,True,1.0,E,1836.0,87.0,True,True,0.31,0.57,0.03,0.2,1110000.0,0.0,True
GRID,Codemasters,2008.0,Racing,PS3,True,True,True,1.0,T,1836.0,87.0,True,True,0.31,0.57,0.03,0.2,1110000.0,0.0,True
GRID,Codemasters,2008.0,Racing,X360,True,True,True,1.0,E,2374.0,87.0,True,True,0.33,0.44,0.01,0.09,880000.0,0.0,True
GRID,Codemasters,2008.0,Racing,X360,True,True,True,1.0,T,2374.0,87.0,True,True,0.33,0.44,0.01,0.09,880000.0,0.0,True
GRID,Codemasters,0.0,Racing,DS,True,True,True,1.0,E,12809.0,87.0,True,True,0.04,0.01,0.0,0.0,60000.0,0.0,False
GRID,Codemasters,0.0,Racing,DS,True,True,True,1.0,T,12809.0,87.0,True,True,0.04,0.01,0.0,0.0,60000.0,0.0,False
GRID,Codemasters,0.0,Racing,PC,True,True,True,1.0,E,13667.0,87.0,True,True,0,0.03,0.0,0.01,40000.0,0.0,False
GRID,Codemasters,0.0,Racing,PC,True,True,True,1.0,T,13667.0,87.0,True,True,0,0.03,0.0,0.01,40000.0,0.0,False
Guitar_Hero_Encore,RedOctane,2007.0,Misc,PS2,False,False,False,0.0,Desconocido,1837.0,0.0,False,False,0.92,0.04,0.0,0.15,1110000.0,0.0,True
Sunset_Overdrive,Microsoft Game Studios,2014.0,Shooter,XOne,False,False,False,0.0,Desconocido,1838.0,0.0,False,False,0.62,0.4,0.0,0.08,1110000.0,0.0,True
Tom_Clancy's_Splinter_Cell,Ubisoft,2005.0,Action,XB,False,False,False,0.0,Desconocido,1840.0,0.0,False,False,0.68,0.38,0.0,0.05,1110000.0,0.0,True
Tom_Clancy's_Splinter_Cell,Ubisoft,2005.0,Action,PS2,False,False,False,0.0,Desconocido,2177.0,0.0,False,False,0.36,0.45,0.0,0.14,950000.0,0.0,True
Tom_Clancy's_Splinter_Cell,Ubisoft,2005.0,Action,GC,False,False,False,0.0,Desconocido,10465.0,0.0,False,False,0.08,0.02,0.0,0.0,100000.0,0.0,False
Tom_Clancy's_Splinter_Cell,Ubisoft,2005.0,Action,DS,False,False,False,0.0,Desconocido,11908.0,0.0,False,False,0.06,0.0,0.0,0.01,70000.0,0.0,False
Donkey_Kong_Jr.,Nintendo,1983.0,Platform,NES,False,False,False,0.0,Desconocido,1841.0,0.0,False,False,0.33,0.07,0.7,0.01,1110000.0,0.0,True
Arc_the_Lad,Sony Computer Entertainment,1995.0,Role-Playing,PS,False,False,False,0.0,Desconocido,1842.0,0.0,False,False,0,0.0,1.1,0.01,1110000.0,0.0,True
NBA_Jam_Tournament_Edition,Acclaim Entertainment,1994.0,Sports,GEN,False,False,False,0.0,Desconocido,1843.0,0.0,False,False,0.95,0.14,0.0,0.03,1110000.0,0.0,True
NBA_Jam_Tournament_Edition,Acclaim Entertainment,1995.0,Sports,SNES,False,False,False,0.0,Desconocido,2048.0,0.0,False,False,0.87,0.12,0.0,0.02,1010000.0,0.0,True
NBA_Jam_Tournament_Edition,Acclaim Entertainment,1995.0,Sports,PS,False,False,False,0.0,Desconocido,6716.0,0.0,False,False,0.14,0.09,0.0,0.02,250000.0,0.0,False
Pikmin_3,Nintendo,2013.0,Strategy,WiiU,False,False,False,0.0,Desconocido,1845.0,0.0,False,False,0.45,0.31,0.29,0.06,1110000.0,0.0,True
Legend_of_Mana,SquareSoft,1999.0,Role-Playing,PS,False,False,False,0.0,Desconocido,1846.0,0.0,False,False,0.18,0.13,0.73,0.07,1110000.0,0.0,True
Lumines,Ubisoft,2004.0,Puzzle,PSP,True,True,True,1.0,E,1847.0,89.0,True,True,0.52,0.35,0.0,0.23,1110000.0,0.0,True
Megamania,Activision,1981.0,Shooter,2600,False,False,False,0.0,Desconocido,1850.0,0.0,False,False,1.03,0.06,0.0,0.01,1100000.0,0.0,True
The_Legend_of_Zelda,Nintendo,2015.0,Action,3DS,False,False,False,0.0,Desconocido,1852.0,0.0,False,False,0.52,0.33,0.17,0.08,1100000.0,0.0,True
Jungle_Hunt,Atari,1982.0,Platform,2600,False,False,False,0.0,Desconocido,1853.0,0.0,False,False,1.03,0.06,0.0,0.01,1100000.0,0.0,True
Triple_Play_98,Electronic Arts,1997.0,Sports,PS,False,False,False,0.0,Desconocido,1854.0,0.0,False,False,0.61,0.42,0.0,0.07,1100000.0,0.0,True
Petz_Dogz_2,Ubisoft,2007.0,Simulation,DS,False,False,False,0.0,Desconocido,1856.0,0.0,False,False,0.47,0.52,0.0,0.12,1100000.0,0.0,True
Petz_Dogz_2,Ubisoft,2007.0,Simulation,Wii,False,False,False,0.0,Desconocido,3441.0,0.0,False,False,0.53,0.01,0.0,0.04,580000.0,0.0,True
Petz_Dogz_2,Ubisoft,2007.0,Simulation,PS2,False,False,False,0.0,Desconocido,3582.0,0.0,False,False,0.28,0.21,0.0,0.07,560000.0,0.0,True
WWE_SmackDown_vs._Raw_2011,THQ,2010.0,Fighting,PS3,False,False,False,0.0,Desconocido,1857.0,0.0,False,False,0.44,0.46,0.01,0.18,1100000.0,0.0,True
WWE_SmackDown_vs._Raw_2011,THQ,2010.0,Fighting,X360,False,False,False,0.0,Desconocido,2357.0,0.0,False,False,0.44,0.36,0.0,0.08,880000.0,0.0,True
WWE_SmackDown_vs._Raw_2011,THQ,2010.0,Fighting,PSP,False,False,False,0.0,Desconocido,2893.0,0.0,False,False,0.22,0.31,0.0,0.17,710000.0,0.0,True
WWE_SmackDown_vs._Raw_2011,THQ,2010.0,Fighting,Wii,False,False,False,0.0,Desconocido,4171.0,0.0,False,False,0.3,0.13,0.0,0.04,470000.0,0.0,False
WWE_SmackDown_vs._Raw_2011,THQ,2010.0,Fighting,PS2,False,False,False,0.0,Desconocido,5072.0,0.0,False,False,0.24,0.07,0.0,0.07,380000.0,0.0,False
Yu-Gi-Oh!_Duel_Monsters_II,Konami Digital Entertainment,1999.0,Strategy,GB,False,False,False,0.0,Desconocido,1858.0,0.0,False,False,0,0.0,1.1,0.0,1100000.0,0.0,True
Lode_Runner,Hudson Soft,1984.0,Puzzle,NES,False,False,False,0.0,Desconocido,1859.0,0.0,False,False,0,0.0,1.1,0.0,1100000.0,0.0,True
Lode_Runner,Hudson Entertainment,2006.0,Puzzle,DS,False,False,False,0.0,Desconocido,15164.0,0.0,False,False,0,0.0,0.02,0.0,20000.0,0.0,False
The_Final_Fantasy_Legend,SquareSoft,1989.0,Role-Playing,GB,False,False,False,0.0,Desconocido,1860.0,0.0,False,False,0,0.0,1.1,0.0,1100000.0,0.0,True
Famicom_Jump,Namco Bandai Games,1989.0,Role-Playing,NES,False,False,False,0.0,Desconocido,1861.0,0.0,False,False,0,0.0,1.1,0.0,1100000.0,0.0,True
F-Zero_X,Nintendo,1998.0,Racing,N64,False,False,False,0.0,Desconocido,1862.0,0.0,False,False,0.45,0.33,0.29,0.03,1100000.0,0.0,True
Popeye,Nintendo,1983.0,Platform,NES,False,False,False,0.0,Desconocido,1863.0,0.0,False,False,0.51,0.12,0.45,0.02,1100000.0,0.0,True
Popeye,Parker Bros.,1982.0,Platform,2600,False,False,False,0.0,Desconocido,3750.0,0.0,False,False,0.5,0.03,0.0,0.01,540000.0,0.0,False
NERF_N-Strike,Electronic Arts,2008.0,Shooter,Wii,False,False,False,0.0,Desconocido,1864.0,0.0,False,False,0.92,0.09,0.0,0.09,1100000.0,0.0,True
SingStar_Legends,Sony Computer Entertainment,2006.0,Misc,PS2,False,False,False,0.0,Desconocido,1866.0,0.0,False,False,0.12,0.75,0.0,0.23,1100000.0,0.0,True
SingStar_Rocks!,Sony Computer Entertainment,2006.0,Misc,PS2,False,False,False,0.0,Desconocido,1867.0,0.0,False,False,0,0.84,0.0,0.25,1100000.0,0.0,True
Tales_of_Symphonia,Nintendo,2003.0,Role-Playing,GC,False,False,False,0.0,Desconocido,1868.0,0.0,False,False,0.54,0.21,0.31,0.04,1100000.0,0.0,True
Tales_of_Symphonia,Namco Bandai Games,2013.0,Role-Playing,PS3,False,False,False,0.0,Desconocido,3723.0,0.0,False,False,0.21,0.13,0.13,0.06,540000.0,0.0,False
Untold_Legends,Activision,2005.0,Role-Playing,PSP,True,True,True,1.0,M,1869.0,68.0,True,True,0.54,0.33,0.01,0.22,1100000.0,0.0,True
Star_Ocean,Sony Computer Entertainment,1998.0,Role-Playing,PS,False,False,False,0.0,Desconocido,1870.0,0.0,False,False,0.26,0.1,0.72,0.02,1100000.0,0.0,True
Lightning_Returns,Square Enix,2013.0,Role-Playing,PS3,False,False,False,0.0,Desconocido,1871.0,0.0,False,False,0.31,0.22,0.45,0.12,1100000.0,0.0,True
Lightning_Returns,Square Enix,2013.0,Role-Playing,X360,False,False,False,0.0,Desconocido,6064.0,0.0,False,False,0.15,0.1,0.01,0.02,290000.0,0.0,False
Imagine,Ubisoft,2008.0,Simulation,DS,False,False,False,0.0,Desconocido,1873.0,0.0,False,False,0.63,0.36,0.0,0.1,1090000.0,0.0,True
Yakuza_2,Sega,2006.0,Adventure,PS2,False,False,False,0.0,Desconocido,1875.0,0.0,False,False,0.05,0.04,0.84,0.16,1090000.0,0.0,True
Skate_2,Electronic Arts,2009.0,Sports,X360,False,False,False,0.0,Desconocido,1876.0,0.0,False,False,0.82,0.17,0.01,0.09,1090000.0,0.0,True
Skate_2,Electronic Arts,2009.0,Sports,PS3,False,False,False,0.0,Desconocido,2430.0,0.0,False,False,0.46,0.26,0.01,0.12,850000.0,0.0,True
Dragon_Ball_Z,Atari,2003.0,Role-Playing,GBA,False,False,False,0.0,Desconocido,1877.0,0.0,False,False,0.78,0.29,0.0,0.02,1090000.0,0.0,True
Virtua_Fighter_5,Sega,2007.0,Fighting,PS3,True,True,True,2.0,M,1878.0,85.0,True,True,0.29,0.52,0.08,0.2,1090000.0,0.0,True
Virtua_Fighter_5,Sega,2007.0,Fighting,PS3,True,True,True,2.0,E,1878.0,89.0,True,True,0.29,0.52,0.08,0.2,1090000.0,0.0,True
NFL_2K1,Sega,2000.0,Sports,DC,False,False,False,0.0,Desconocido,1879.0,0.0,False,False,1.02,0.05,0.0,0.02,1090000.0,0.0,True
BeatMania,Konami Digital Entertainment,1998.0,Simulation,PS,False,False,False,0.0,Desconocido,1880.0,0.0,False,False,0,0.0,1.07,0.02,1090000.0,0.0,True
BeatMania,Konami Digital Entertainment,2006.0,Simulation,PS2,False,False,False,0.0,Desconocido,12041.0,0.0,False,False,0.03,0.03,0.0,0.01,70000.0,0.0,False
Namco_Museum_Battle_Collection,Sony Computer Entertainment,2005.0,Misc,PSP,False,False,False,0.0,Desconocido,1881.0,0.0,False,False,0.75,0.18,0.0,0.16,1090000.0,0.0,True
Empire,Sega,2009.0,Strategy,PC,False,False,False,0.0,Desconocido,1884.0,0.0,False,False,0.01,0.97,0.0,0.11,1090000.0,0.0,True
The_Godfather,Electronic Arts,2006.0,Action,PS2,False,False,False,0.0,Desconocido,1885.0,0.0,False,False,0.89,0.03,0.01,0.15,1090000.0,0.0,True
Tiger_Woods_PGA_Tour_10,Electronic Arts,2009.0,Sports,Wii,False,False,False,0.0,Desconocido,1886.0,0.0,False,False,0.61,0.37,0.0,0.11,1090000.0,0.0,True
Tiger_Woods_PGA_Tour_10,Electronic Arts,2009.0,Sports,PS3,False,False,False,0.0,Desconocido,2609.0,0.0,False,False,0.42,0.25,0.0,0.12,790000.0,0.0,True
Tiger_Woods_PGA_Tour_10,Electronic Arts,2009.0,Sports,X360,False,False,False,0.0,Desconocido,3114.0,0.0,False,False,0.39,0.2,0.0,0.06,650000.0,0.0,True
Tiger_Woods_PGA_Tour_10,Electronic Arts,2009.0,Sports,PS2,False,False,False,0.0,Desconocido,6540.0,0.0,False,False,0.12,0.01,0.0,0.13,260000.0,0.0,False
Tiger_Woods_PGA_Tour_10,Electronic Arts,2009.0,Sports,PSP,False,False,False,0.0,Desconocido,6917.0,0.0,False,False,0.12,0.07,0.0,0.05,240000.0,0.0,False
Star_Wars,LucasArts,2002.0,Shooter,PS2,False,False,False,0.0,Desconocido,1887.0,0.0,False,False,0.53,0.42,0.0,0.14,1090000.0,0.0,True
Star_Wars,LucasArts,2002.0,Shooter,GC,False,False,False,0.0,Desconocido,6500.0,0.0,False,False,0.2,0.05,0.0,0.01,260000.0,0.0,False
Densha_De_Go!,Taito,1997.0,Simulation,PS,False,False,False,0.0,Desconocido,1888.0,0.0,False,False,0,0.0,1.02,0.07,1090000.0,0.0,True
Dante's_Inferno,Electronic Arts,2010.0,Action,PS3,False,False,False,0.0,Desconocido,1889.0,0.0,False,False,0.64,0.28,0.04,0.13,1090000.0,0.0,True
Dante's_Inferno,Electronic Arts,2010.0,Action,X360,False,False,False,0.0,Desconocido,2256.0,0.0,False,False,0.63,0.2,0.02,0.07,920000.0,0.0,True
Dante's_Inferno,Electronic Arts,2010.0,Action,PSP,False,False,False,0.0,Desconocido,7793.0,0.0,False,False,0.12,0.03,0.01,0.03,190000.0,0.0,False
Endless_Ocean,Nintendo,2007.0,Adventure,Wii,True,True,True,1.0,E,1892.0,72.0,True,True,0.44,0.47,0.09,0.09,1090000.0,0.0,True
NFL_Blitz_2000,Midway Games,1998.0,Sports,PS,False,False,False,0.0,Desconocido,1893.0,0.0,False,False,0.6,0.41,0.0,0.07,1090000.0,0.0,True
NFL_Blitz_2000,Midway Games,1999.0,Sports,N64,False,False,False,0.0,Desconocido,3501.0,0.0,False,False,0.55,0.02,0.0,0.0,580000.0,0.0,True
Sonic_Free_Riders,Sega,2010.0,Racing,X360,False,False,False,0.0,Desconocido,1894.0,0.0,False,False,0.74,0.26,0.0,0.09,1090000.0,0.0,True
NASCAR_Thunder_2004,Electronic Arts,2003.0,Racing,PS2,False,False,False,0.0,Desconocido,1895.0,0.0,False,False,0.53,0.41,0.0,0.14,1080000.0,0.0,True
NASCAR_Thunder_2004,Electronic Arts,2003.0,Racing,XB,False,False,False,0.0,Desconocido,6972.0,0.0,False,False,0.18,0.05,0.0,0.01,230000.0,0.0,False
Prince_of_Persia,Ubisoft,2008.0,Action,PS3,True,True,True,1.0,T,1896.0,81.0,True,True,0.47,0.41,0.03,0.18,1080000.0,0.0,True
Prince_of_Persia,Ubisoft,2008.0,Action,PS3,True,True,True,1.0,T,1896.0,85.0,True,True,0.47,0.41,0.03,0.18,1080000.0,0.0,True
Prince_of_Persia,Ubisoft,2008.0,Action,X360,True,True,True,1.0,T,2044.0,81.0,True,True,0.54,0.35,0.02,0.1,1010000.0,0.0,True
Prince_of_Persia,Ubisoft,2008.0,Action,X360,True,True,True,1.0,T,2044.0,85.0,True,True,0.54,0.35,0.02,0.1,1010000.0,0.0,True
The_Biggest_Loser,THQ,2009.0,Sports,Wii,False,False,False,0.0,Desconocido,1899.0,0.0,False,False,0.87,0.12,0.0,0.09,1080000.0,0.0,True
The_Biggest_Loser,THQ,2009.0,Sports,DS,False,False,False,0.0,Desconocido,5624.0,0.0,False,False,0.18,0.11,0.0,0.03,320000.0,0.0,False
Fisherman's_Bass_Club,Agetec,2002.0,Sports,PS2,False,False,False,0.0,Desconocido,1900.0,0.0,False,False,0.53,0.41,0.0,0.14,1080000.0,0.0,True
MySims_Agents,Electronic Arts,2009.0,Adventure,DS,False,False,False,0.0,Desconocido,1901.0,0.0,False,False,0.55,0.43,0.0,0.11,1080000.0,0.0,True
MySims_Agents,Electronic Arts,2009.0,Adventure,Wii,False,False,False,0.0,Desconocido,1986.0,0.0,False,False,0.62,0.32,0.0,0.1,1050000.0,0.0,True
Resident_Evil,Capcom,2009.0,Action,Wii,False,False,False,0.0,Desconocido,1902.0,0.0,False,False,0.48,0.32,0.2,0.09,1080000.0,0.0,True
NCAA_Football_13,Electronic Arts,2012.0,Action,X360,False,False,False,0.0,Desconocido,1903.0,0.0,False,False,1.02,0.0,0.0,0.06,1080000.0,0.0,True
NCAA_Football_13,Electronic Arts,2012.0,Action,PS3,False,False,False,0.0,Desconocido,2389.0,0.0,False,False,0.82,0.0,0.0,0.06,870000.0,0.0,True
Joust,Atari,1982.0,Platform,2600,False,False,False,0.0,Desconocido,1907.0,0.0,False,False,1.01,0.06,0.0,0.01,1080000.0,0.0,True
DiRT_3,Codemasters,2011.0,Racing,PS3,False,False,False,0.0,Desconocido,1910.0,0.0,False,False,0.27,0.59,0.01,0.21,1080000.0,0.0,True
DiRT_3,Codemasters,2011.0,Racing,X360,False,False,False,0.0,Desconocido,2812.0,0.0,False,False,0.23,0.41,0.01,0.08,730000.0,0.0,True
DiRT_3,Codemasters,2011.0,Racing,PC,False,False,False,0.0,Desconocido,8679.0,0.0,False,False,0,0.13,0.0,0.03,160000.0,0.0,False
Spore_Creatures,Electronic Arts,2008.0,Simulation,DS,True,True,True,1.0,T,1912.0,65.0,True,True,0.67,0.3,0.0,0.11,1080000.0,0.0,True
Ready_2_Rumble_Boxing,Midway Games,1998.0,Sports,PS,False,False,False,0.0,Desconocido,1913.0,0.0,False,False,0.6,0.41,0.0,0.07,1080000.0,0.0,True
Ready_2_Rumble_Boxing,Midway Games,1999.0,Sports,N64,False,False,False,0.0,Desconocido,3415.0,0.0,False,False,0.47,0.11,0.0,0.01,590000.0,0.0,True
Dragon_Ball_Z,Atari,2003.0,Fighting,GBA,False,False,False,0.0,Desconocido,1914.0,0.0,False,False,0.77,0.29,0.0,0.02,1080000.0,0.0,True
Disney's_Lilo_&_Stitch,Ubisoft,2002.0,Platform,GBA,False,False,False,0.0,Desconocido,1915.0,0.0,False,False,0.77,0.29,0.0,0.02,1080000.0,0.0,True
Star_Fox,Nintendo,2005.0,Shooter,GC,False,False,False,0.0,Desconocido,1916.0,0.0,False,False,0.68,0.18,0.19,0.03,1080000.0,0.0,True
Naruto,Namco Bandai Games,2008.0,Fighting,PS3,False,False,False,0.0,Desconocido,1917.0,0.0,False,False,0.49,0.35,0.09,0.16,1080000.0,0.0,True
NCAA_Football_14,Electronic Arts,2013.0,Sports,X360,False,False,False,0.0,Desconocido,1919.0,0.0,False,False,1.01,0.0,0.0,0.06,1070000.0,0.0,True
NCAA_Football_14,Electronic Arts,2013.0,Sports,PS3,False,False,False,0.0,Desconocido,2563.0,0.0,False,False,0.75,0.0,0.0,0.06,800000.0,0.0,True
Doko_Demo_Issyo,Sony Computer Entertainment,1999.0,Misc,PS,False,False,False,0.0,Desconocido,1920.0,0.0,False,False,0,0.0,1.0,0.07,1070000.0,0.0,True
Imagine,Ubisoft,2008.0,Simulation,DS,False,False,False,0.0,Desconocido,1922.0,0.0,False,False,0.65,0.32,0.0,0.1,1070000.0,0.0,True
Bully,Take-Two Interactive,2008.0,Action,X360,True,True,True,1.0,T,1924.0,80.0,True,True,0.53,0.4,0.03,0.11,1070000.0,0.0,True
Bully,Take-Two Interactive,2008.0,Action,X360,True,True,True,2.0,E,1924.0,83.0,True,True,0.53,0.4,0.03,0.11,1070000.0,0.0,True
Bully,Take-Two Interactive,2008.0,Action,Wii,True,True,True,1.0,T,3850.0,80.0,True,True,0.17,0.29,0.0,0.06,520000.0,0.0,False
Bully,Take-Two Interactive,2008.0,Action,Wii,True,True,True,2.0,E,3850.0,83.0,True,True,0.17,0.29,0.0,0.06,520000.0,0.0,False
Bully,Take-Two Interactive,2008.0,Action,PC,True,True,True,1.0,T,14797.0,80.0,True,True,0,0.02,0.0,0.0,30000.0,0.0,False
Bully,Take-Two Interactive,2008.0,Action,PC,True,True,True,2.0,E,14797.0,83.0,True,True,0,0.02,0.0,0.0,30000.0,0.0,False
Virtua_Fighter,Sega,1994.0,Fighting,SAT,False,False,False,0.0,Desconocido,1925.0,0.0,False,False,0.17,0.12,0.77,0.02,1070000.0,0.0,True
Championship_Manager_99/00,Eidos Interactive,1999.0,Sports,PC,False,False,False,0.0,Desconocido,1926.0,0.0,False,False,0,0.98,0.0,0.09,1070000.0,0.0,True
Super_Princess_Peach,Nintendo,2005.0,Platform,DS,True,True,True,1.0,T,1929.0,75.0,True,True,0.72,0.06,0.21,0.07,1070000.0,0.0,True
NHL_99,Electronic Arts,1997.0,Sports,PS,False,False,False,0.0,Desconocido,1930.0,0.0,False,False,0.59,0.4,0.0,0.07,1070000.0,0.0,True
NHL_99,Electronic Arts,1998.0,Sports,N64,False,False,False,0.0,Desconocido,4887.0,0.0,False,False,0.38,0.01,0.0,0.0,390000.0,0.0,False
SoulCalibur_III,Namco Bandai Games,2005.0,Fighting,PS2,False,False,False,0.0,Desconocido,1931.0,0.0,False,False,0.74,0.15,0.13,0.05,1070000.0,0.0,True
F1_2012,Codemasters,2012.0,Racing,PS3,False,False,False,0.0,Desconocido,1933.0,0.0,False,False,0.12,0.64,0.05,0.25,1070000.0,0.0,True
F1_2012,Codemasters,2012.0,Racing,X360,False,False,False,0.0,Desconocido,3950.0,0.0,False,False,0.1,0.35,0.0,0.06,500000.0,0.0,False
F1_2012,Codemasters,2012.0,Racing,PC,False,False,False,0.0,Desconocido,8930.0,0.0,False,False,0.01,0.11,0.0,0.03,150000.0,0.0,False
World_Tour_Soccer,Sony Computer Entertainment,2005.0,Sports,PSP,False,False,False,0.0,Desconocido,1934.0,0.0,False,False,0.1,0.63,0.0,0.34,1070000.0,0.0,True
Disney_Universe,Disney Interactive Studios,2011.0,Action,Wii,False,False,False,0.0,Desconocido,1935.0,0.0,False,False,0.67,0.3,0.0,0.1,1070000.0,0.0,True
Disney_Universe,Disney Interactive Studios,2011.0,Action,PS3,False,False,False,0.0,Desconocido,3200.0,0.0,False,False,0.3,0.23,0.0,0.09,630000.0,0.0,True
Disney_Universe,Disney Interactive Studios,2011.0,Action,X360,False,False,False,0.0,Desconocido,3516.0,0.0,False,False,0.37,0.15,0.0,0.05,570000.0,0.0,True
Ridge_Racer_Revolution,Sony Computer Entertainment,1995.0,Racing,PS,False,False,False,0.0,Desconocido,1936.0,0.0,False,False,0.17,0.12,0.71,0.07,1070000.0,0.0,True
Hot_Wheels_Turbo_Racing,Electronic Arts,1999.0,Racing,PS,False,False,False,0.0,Desconocido,1938.0,0.0,False,False,0.59,0.4,0.0,0.07,1070000.0,0.0,True
Hot_Wheels_Turbo_Racing,Electronic Arts,1999.0,Racing,N64,False,False,False,0.0,Desconocido,5757.0,0.0,False,False,0.25,0.06,0.0,0.0,310000.0,0.0,False
NCAA_Football_99,Electronic Arts,1998.0,Sports,PS,False,False,False,0.0,Desconocido,1939.0,0.0,False,False,0.59,0.4,0.0,0.07,1060000.0,0.0,True
Mortal_Kombat,Midway Games,2006.0,Fighting,PS2,True,True,True,4.0,E,1940.0,71.0,True,True,0.88,0.04,0.0,0.14,1060000.0,0.0,True
Mortal_Kombat,Midway Games,2007.0,Fighting,Wii,True,True,True,4.0,E,6684.0,71.0,True,True,0.21,0.02,0.0,0.02,250000.0,0.0,False
Aliens_vs_Predator,Sega,2010.0,Shooter,X360,False,False,False,0.0,Desconocido,1941.0,0.0,False,False,0.55,0.4,0.0,0.11,1060000.0,0.0,True
Aliens_vs_Predator,Sega,2010.0,Shooter,PS3,False,False,False,0.0,Desconocido,1970.0,0.0,False,False,0.41,0.47,0.0,0.18,1050000.0,0.0,True
Aliens_vs_Predator,Sega,2010.0,Shooter,PC,False,False,False,0.0,Desconocido,7763.0,0.0,False,False,0,0.17,0.0,0.02,190000.0,0.0,False
Freekstyle,Electronic Arts,2002.0,Racing,PS2,False,False,False,0.0,Desconocido,1942.0,0.0,False,False,0.52,0.41,0.0,0.14,1060000.0,0.0,True
Freekstyle,Electronic Arts,2002.0,Racing,GC,False,False,False,0.0,Desconocido,10897.0,0.0,False,False,0.07,0.02,0.0,0.0,90000.0,0.0,False
Freekstyle,Zoo Digital Publishing,2003.0,Racing,GBA,False,False,False,0.0,Desconocido,16212.0,0.0,False,False,0.01,0.0,0.0,0.0,10000.0,0.0,False
Junior_Brain_Trainer,GSP,2008.0,Misc,DS,False,False,False,0.0,Desconocido,1943.0,0.0,False,False,0.23,0.74,0.0,0.1,1060000.0,0.0,True
Darksiders,THQ,2010.0,Action,X360,False,False,False,0.0,Desconocido,1944.0,0.0,False,False,0.67,0.29,0.01,0.1,1060000.0,0.0,True
